content,score,country,clean_review
I am so glad about this app 😁😁😁😁 It's features are absolutely insane the explanation are even better!!!! Wow thank you!!!!,5,us,glad app feature absolutely insane explanation even better wow thank
Thank you for a good jop,5,us,thank good jop
Very useful for Ethiopian Highschool students especially for Grade 12 students.... keep up the Good Job 👍🏿👍🏿👍🏿👍🏿👍🏿,5,us,useful ethiopian highschool student especially grade student keep good job
ለገንዘብ ነው እንዴ የሰራችሁት,1,us,
I don't have any word! Tnxs alot! You are really the father of students.,5,us,dont word tnxs alot really father student
"Best, but if it include model ❤️ 😍",5,us,best include model
Cool,5,us,cool
A very useful app with questions and explanation,5,us,useful app question explanation
"Perfect for G-12 students, really helpful!!!",5,us,perfect g student really helpful
You guys doing great work keep it up!,5,us,guy great work keep
Nice,5,us,nice
wow app for euee,5,us,wow app euee
Best and modern way,4,us,best modern way
"It is very cool and worth the price, but the weak side is that it does not have an explanation on some questions",5,us,cool worth price weak side explanation question
Good,5,us,good
Good Job,5,us,good job
Nice,5,us,nice
Getan geram app nw Amazing 🙏,5,us,getan geram app nw amazing
It'so lovely.I found it help ful.,5,us,itso lovelyi found help ful
Very goog,5,us,goog
It's very useful app 🙏🙏🙏🙏🙏,4,us,useful app
Thank u,5,us,thank u
Perfect,5,us,perfect
It is very important app don't waste your time,5,us,important app dont waste time
The best one,5,us,best one
Super💯,5,us,super
Can You Guys Please Include Dark Mode On The Next Update...,5,us,guy please include dark mode next update
The star deserves a star !,4,us,star deserves star
It is very fantastic app ever,5,us,fantastic app ever
Fantastic,5,us,fantastic
"This apps helps alot, it's pretty cool",5,us,apps help alot pretty cool
Simply it's z best,5,us,simply z best
Send to account number and email,5,us,send account number email
We apple user need this app too,5,us,apple user need app
Done Grade 9-12 at one page no change grade,5,us,done grade one page change grade
An amazing app,5,us,amazing app
It's good but the app crushes when I want to access the material from 2015,3,us,good app crush want access material
Great,5,us,great
Amazing app with all the things u want also the customer service is 10/10 they are really good You should try it!!!!,5,us,amazing app thing u want also customer service really good try
It's best app for students like me so like it so much,5,us,best app student like like much
Their customer support is really bad,1,us,customer support really bad
Best app,5,us,best app
"Why because zyte mobile smart phone didn't open ! , please! Opens",5,us,zyte mobile smart phone didnt open please open
It's very good application,5,us,good application
Well organised and easy to use,5,us,well organised easy use
Its not work with ZTE smartphone please fo something,2,us,work zte smartphone please fo something
"Is so good and more than i expected but im social science, it has limitation of including 2015 matric question. It becomes best if it's fulfill it.",4,us,good expected im social science limitation including matric question becomes best fulfill
Social,5,us,social
👍,5,us,
Im beginner but as i think it is very useful,5,us,im beginner think useful
Iam very happy thank you!,5,us,iam happy thank
👏 appreciate it,5,us,appreciate
It's nice,1,us,nice
It is the best app for preparation. I used it and it help me a lot.,5,us,best app preparation used help lot
Education,5,us,education
I appriciate more this app!! THANKS❤❤,5,us,appriciate app thanks
Thank you.......................?,1,us,thank
This is the apk which i ever used and iloved.I got knowledge from it!,5,us,apk ever used ilovedi got knowledge
Nice,5,us,nice
Tanxs a lot!,5,us,tanxs lot
it's the most interesting app I have ever seen,5,us,interesting app ever seen
"I like very much ,but i wonder if included other years grade 9 and 10 matric exams",1,us,like much wonder included year grade matric exam
I think It so cool 😎,5,us,think cool
nice,5,us,nice
its best for all grade 12 students in ethiopia for entrance,5,us,best grade student ethiopia entrance
Damn i wanna install but it's says it doesn't work on your device,2,us,damn wanna install say doesnt work device
Thanks to developers! it's an amazing app. Every Ethiopian student should use this app.,5,us,thanks developer amazing app every ethiopian student use app
Keep it up more . I love this app,5,us,keep love app
Its amazing application for students specially for high schools and preparatory,2,us,amazing application student specially high school preparatory
What amazing app!!!,5,us,amazing app
Good,5,us,good
Nice,4,us,nice
The best app ever.,5,us,best app ever
Good app with brief explanation,4,us,good app brief explanation
It is best,5,us,best
Very usefull app,5,us,usefull app
Keep up,5,us,keep
Good 👌,5,us,good
"All of the ideas are very interesting,however, the app is such boring",5,us,idea interestinghowever app boring
It useful application.thanks,4,us,useful applicationthanks
This app is very appreciated every one 10Q,5,us,app appreciated every one q
amazing apps 🥰🥰🥰,5,us,amazing apps
It's amazing app,5,us,amazing app
This app is perfect but some question don't have answer,4,us,app perfect question dont answer
